from,to,type,confidence,reason,step,staticGated
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:positiveInt","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:strArray","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:normalizeFuzzyDate","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:numberOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:intOrNull","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeAnilistAnime","Function:src/normalizers/anime.normalizer.js:normalizeAnilistRelation","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:jikanNameList","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanImages","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanTrailer","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAired","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/identity/id-types.js:normalizeId","CALLS",0.85,"import-resolved",0,0
"Function:src/normalizers/anime.normalizer.js:normalizeJikanAnime","Function:src/normalizers/anime.normalizer.js:str","CALLS",0.85,"local-call",0,0
