from,to,type,confidence,reason,step,staticGated
"Function:src/providers/megaplay/megaplay.queries.js:buildMalStreamUrl","comm_24","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/megaplay/megaplay.queries.js:buildStreamPath","comm_4","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/megaplay/megaplay.queries.js:normalizeEpisode","comm_4","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/megaplay/megaplay.queries.js:normalizeLanguage","comm_4","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/tmdb/tmdb.queries.js:movieDetailsPath","comm_25","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/tmdb/tmdb.queries.js:movieSearchPath","comm_26","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/tmdb/tmdb.queries.js:tmdbImageUrl","comm_22","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/tmdb/tmdb.queries.js:tvDetailsPath","comm_25","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/providers/tmdb/tmdb.queries.js:tvSearchPath","comm_26","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/routes/index.js:registerRoutes","comm_9","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/server.js:server","comm_11","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/server.js:shutdown","comm_27","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:getAnimeDetails","comm_13","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:getAnimeEpisodes","comm_13","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:getAnimeRecommendations","comm_1","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:getAnimeSeasons","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:getFullDetails","comm_13","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:searchAnime","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/anime.service.js:validateSearchOptions","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/category.service.js:allowedCategories","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/category.service.js:getCategory","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/category.service.js:normalizeCategoryType","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/category.service.js:resolveCategoryOptions","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/health.service.js:getHealthStatus","comm_15","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/health.service.js:getUptimeSeconds","comm_15","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/home.service.js:currentSeason","comm_16","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/home.service.js:getHomeFeed","comm_16","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/home.service.js:homeSections","comm_16","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/jikan.service.js:getAnimeByMalId","comm_13","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/jikan.service.js:getEpisodes","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/jikan.service.js:searchAnime","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/schedule.service.js:getAiringSchedule","comm_4","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/schedule.service.js:requireEpoch","comm_4","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/tmdb.service.js:enrichWithTmdb","comm_13","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/tmdb.service.js:resolveTmdbVisual","comm_21","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/services/top-search.service.js:getTopSearch","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/streaming/stream-resolver.js:isUpstreamNotFound","comm_20","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/streaming/stream-resolver.js:parseExpiryMs","comm_20","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/streaming/stream-resolver.js:streamCacheKey","comm_20","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/async-handler.js:asyncHandler","comm_28","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/html.js:cleanDescription","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/html.js:decodeHtmlEntities","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/html.js:fromCodePoint","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/html.js:stripHtml","comm_14","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:createLogger","comm_29","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:createLogger.child@91:4","comm_29","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:createLogger.debug@80:4","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:createLogger.error@86:4","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:createLogger.info@82:4","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:createLogger.warn@84:4","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:sanitizeContext","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:serializeError","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/logger.js:write","comm_30","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/query.js:firstString","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:src/utils/query.js:optionalInt","comm_12","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:anilistAnimeHandler","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:anilistKind","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:fn@227:91.anilist@232:4","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:fn@227:91.jikan@236:4","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:fn@255:112.jikan@259:4","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:fn@282:86.jikan@286:4","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-details.test.js:fn@91:84.jikan@95:4","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-episodes-jikan.test.js:anilistKind","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-episodes-jikan.test.js:fn@111:88.anilist@114:4","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-episodes-jikan.test.js:fn@180:93.anilist@183:4","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-episodes-jikan.test.js:fn@211:104.anilist@214:4","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-episodes-jikan.test.js:fn@51:89.anilist@54:4","comm_31","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-episodes-jikan.test.js:jikanHandlerFactory","comm_32","MEMBER_OF",1,"leiden-algorithm",0,0
"Function:tests/api-home.test.js:anilistKind","comm_33","MEMBER_OF",1,"leiden-algorithm",0,0
